Institution,Project Name,Station,Location,Country,Site Name,Site ID,Site Code,Latitude,Longitude,Easting,Northing,Projection,Datum,Transect,Transect Dir.,Transect Length,Depth,Quad,Habitat,Water Qual.,Image Date,Image Time,Photographer,Camera,Lens,Analysis Date,Analysis Tech.,File Name,Image Name,Total Points,Point #,Class ID,ID Name,ID Code,Subcategory,Major Category,Notes,X,Y
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,1,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q2IMG_0318.cpc,E:\Understory\Rapanui\2016\FpT1Q2IMG_0318.JPG,50,43,1,Porites lobata,,Por,Coral,,2403,1905
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,1,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q2IMG_0318.cpc,E:\Understory\Rapanui\2016\FpT1Q2IMG_0318.JPG,50,44,1,Porites lobata,,Por,Coral,,2093,883
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,1,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q2IMG_0318.cpc,E:\Understory\Rapanui\2016\FpT1Q2IMG_0318.JPG,50,45,1,Porites lobata,,Por,Coral,,977,919
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,1,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q2IMG_0318.cpc,E:\Understory\Rapanui\2016\FpT1Q2IMG_0318.JPG,50,46,,Shadow,,Sha,Tape,,,
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,1,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q2IMG_0318.cpc,E:\Understory\Rapanui\2016\FpT1Q2IMG_0318.JPG,50,47,1,Porites lobata,,Por,Coral,,2393,1067
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,1,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q2IMG_0318.cpc,E:\Understory\Rapanui\2016\FpT1Q2IMG_0318.JPG,50,48,1,Porites lobata,,Por,Coral,,2137,1268
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,1,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q2IMG_0318.cpc,E:\Understory\Rapanui\2016\FpT1Q2IMG_0318.JPG,50,49,1,Porites lobata,,Por,Coral,,3301,1989
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,1,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q2IMG_0318.cpc,E:\Understory\Rapanui\2016\FpT1Q2IMG_0318.JPG,50,50,1,Porites lobata,,Por,Coral,,1532,1361
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,1,,Shadow,,Sha,Tape,,,
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,2,1,Porites lobata,,Por,Coral,,1652,1629
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,3,1,Porites lobata,,Por,Coral,,1685,716
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,4,1,Porites lobata,,Por,Coral,,1656,1177
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,5,1,Porites lobata,,Por,Coral,,1738,1568
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,6,1,Porites lobata,,Por,Coral,,2969,1041
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,7,1,Porites lobata,,Por,Coral,,1873,2012
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,8,1,Porites lobata,,Por,Coral,,1188,1496
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,9,1,Porites lobata,,Por,Coral,,1907,1861
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,10,1,Porites lobata,,Por,Coral,,2146,1458
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,11,1,Porites lobata,,Por,Coral,,684,1841
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,12,1,Porites lobata,,Por,Coral,,1501,1546
