"","Year","Site","Depth","Transect","Quad","Major.Category","Porcentaje"
"589",2017,"La Perouse",5,1,5,"Substrate",74
"590",2017,"La Perouse",5,2,1,"Coral",36
"591",2017,"La Perouse",5,2,1,"Substrate",64
"592",2017,"La Perouse",5,2,2,"Coral",38
"593",2017,"La Perouse",5,2,2,"CoralMuerto",48
"594",2017,"La Perouse",5,2,2,"Substrate",4
"595",2017,"La Perouse",5,2,3,"Coral",16
"596",2017,"La Perouse",5,2,3,"Substrate",80
"597",2017,"La Perouse",5,2,3,"TWS",4
"598",2017,"La Perouse",5,2,4,"Coral",38
"599",2017,"La Perouse",5,2,4,"CoralMuerto",12
"600",2017,"La Perouse",5,2,4,"Substrate",40
"601",2017,"La Perouse",5,2,4,"TWS",10
"602",2017,"La Perouse",5,2,5,"Coral",82
"603",2017,"La Perouse",5,2,5,"CoralMuerto",6
"604",2017,"La Perouse",5,2,5,"Substrate",6
"605",2017,"La Perouse",5,2,5,"TWS",6
"606",2017,"La Perouse",5,3,1,"Coral",36
"607",2017,"La Perouse",5,3,1,"CoralMuerto",4
"608",2017,"La Perouse",5,3,1,"Invertebrados",14
"609",2017,"La Perouse",5,3,1,"Substrate",40
"610",2017,"La Perouse",5,3,1,"TWS",6
"611",2017,"La Perouse",5,3,2,"Invertebrados",18
"612",2017,"La Perouse",5,3,2,"Substrate",76
"613",2017,"La Perouse",5,3,2,"TWS",6
"614",2017,"La Perouse",5,3,3,"Coral",26
"615",2017,"La Perouse",5,3,3,"CoralMuerto",60
"616",2017,"La Perouse",5,3,3,"Invertebrados",6
"617",2017,"La Perouse",5,3,3,"Substrate",2
"618",2017,"La Perouse",5,3,3,"TWS",6
"619",2017,"La Perouse",5,3,4,"CoralMuerto",8
"620",2017,"La Perouse",5,3,4,"Invertebrados",18
"621",2017,"La Perouse",5,3,4,"Substrate",74
"622",2017,"La Perouse",5,3,5,"Coral",8
"623",2017,"La Perouse",5,3,5,"Substrate",86
"624",2017,"La Perouse",5,3,5,"TWS",6
"625",2017,"La Perouse",15,1,1,"Coral",90
"626",2017,"La Perouse",15,1,1,"CoralMuerto",10
"627",2017,"La Perouse",15,1,2,"Coral",88
"628",2017,"La Perouse",15,1,2,"CoralMuerto",4
"629",2017,"La Perouse",15,1,2,"Substrate",8
"630",2017,"La Perouse",15,1,3,"Coral",74
"631",2017,"La Perouse",15,1,3,"CoralMuerto",12
"632",2017,"La Perouse",15,1,3,"Substrate",14
"633",2017,"La Perouse",15,1,4,"Coral",100
"634",2017,"La Perouse",15,1,5,"Algas",2
"635",2017,"La Perouse",15,1,5,"Coral",76
"636",2017,"La Perouse",15,1,5,"CoralMuerto",12
"637",2017,"La Perouse",15,1,5,"Invertebrados",2
"638",2017,"La Perouse",15,1,5,"Substrate",8
"639",2017,"La Perouse",15,2,1,"Coral",80
"640",2017,"La Perouse",15,2,1,"CoralMuerto",18
"641",2017,"La Perouse",15,2,1,"Substrate",2
"642",2017,"La Perouse",15,2,2,"Coral",96
"643",2017,"La Perouse",15,2,2,"CoralMuerto",2
"644",2017,"La Perouse",15,2,2,"Substrate",2
"645",2017,"La Perouse",15,2,3,"Coral",62
"646",2017,"La Perouse",15,2,3,"CoralMuerto",38
"647",2017,"La Perouse",15,2,4,"Coral",90
"648",2017,"La Perouse",15,2,4,"CoralMuerto",10
"649",2017,"La Perouse",15,2,5,"Coral",80
"650",2017,"La Perouse",15,2,5,"CoralMuerto",18
"651",2017,"La Perouse",15,2,5,"Substrate",2
"652",2017,"La Perouse",15,3,1,"Coral",100
"653",2017,"La Perouse",15,3,2,"Coral",16
"654",2017,"La Perouse",15,3,2,"CoralMuerto",82
"655",2017,"La Perouse",15,3,2,"Substrate",2
"656",2017,"La Perouse",15,3,3,"Coral",72
"657",2017,"La Perouse",15,3,3,"CoralMuerto",26
"658",2017,"La Perouse",15,3,3,"Substrate",2
"659",2017,"La Perouse",15,3,4,"Coral",68
"660",2017,"La Perouse",15,3,4,"CoralMuerto",32
"661",2017,"La Perouse",15,3,5,"Coral",70
"662",2017,"La Perouse",15,3,5,"CoralMuerto",28
"663",2017,"La Perouse",15,3,5,"Substrate",2
"664",2017,"Motu tautara",5,1,1,"Algas",22
"665",2017,"Motu tautara",5,1,1,"Coral",38
"666",2017,"Motu tautara",5,1,1,"CoralMuerto",8
"667",2017,"Motu tautara",5,1,1,"Invertebrados",24
"668",2017,"Motu tautara",5,1,1,"Substrate",8
"669",2017,"Motu tautara",5,1,2,"Algas",14
"670",2017,"Motu tautara",5,1,2,"Coral",36
"671",2017,"Motu tautara",5,1,2,"CoralMuerto",32
"672",2017,"Motu tautara",5,1,2,"Invertebrados",12
"673",2017,"Motu tautara",5,1,2,"Substrate",4
"674",2017,"Motu tautara",5,1,2,"TWS",2
"675",2017,"Motu tautara",5,1,3,"Algas",2
"676",2017,"Motu tautara",5,1,3,"Coral",2
"677",2017,"Motu tautara",5,1,3,"Substrate",92
"678",2017,"Motu tautara",5,1,3,"TWS",4
"679",2017,"Motu tautara",5,1,4,"Coral",4
"680",2017,"Motu tautara",5,1,4,"CoralMuerto",8
"681",2017,"Motu tautara",5,1,4,"Substrate",82
"682",2017,"Motu tautara",5,1,4,"TWS",6
"683",2017,"Motu tautara",5,1,5,"Algas",64
"684",2017,"Motu tautara",5,1,5,"Coral",20
"685",2017,"Motu tautara",5,1,5,"Invertebrados",8
"686",2017,"Motu tautara",5,1,5,"Substrate",4
"687",2017,"Motu tautara",5,1,5,"TWS",4
"688",2017,"Motu tautara",5,2,1,"Coral",82
"689",2017,"Motu tautara",5,2,1,"CoralMuerto",16
"690",2017,"Motu tautara",5,2,1,"TWS",2
"691",2017,"Motu tautara",5,2,2,"Coral",62
"692",2017,"Motu tautara",5,2,2,"CoralMuerto",16
"693",2017,"Motu tautara",5,2,2,"Invertebrados",4
"694",2017,"Motu tautara",5,2,2,"Substrate",12
"695",2017,"Motu tautara",5,2,2,"TWS",6
"696",2017,"Motu tautara",5,2,3,"Algas",2
"697",2017,"Motu tautara",5,2,3,"Coral",32
"698",2017,"Motu tautara",5,2,3,"CoralMuerto",2
"699",2017,"Motu tautara",5,2,3,"Invertebrados",4
"700",2017,"Motu tautara",5,2,3,"Substrate",58
"701",2017,"Motu tautara",5,2,3,"TWS",2
"702",2017,"Motu tautara",5,2,4,"Coral",28
"703",2017,"Motu tautara",5,2,4,"CoralMuerto",4
"704",2017,"Motu tautara",5,2,4,"Substrate",60
"705",2017,"Motu tautara",5,2,4,"TWS",8
"706",2017,"Motu tautara",5,2,5,"Algas",2
"707",2017,"Motu tautara",5,2,5,"Coral",36
"708",2017,"Motu tautara",5,2,5,"Substrate",62
"709",2017,"Motu tautara",5,3,1,"Coral",32
"710",2017,"Motu tautara",5,3,1,"CoralMuerto",22
"711",2017,"Motu tautara",5,3,1,"Invertebrados",2
"712",2017,"Motu tautara",5,3,1,"Substrate",42
"713",2017,"Motu tautara",5,3,1,"TWS",2
"714",2017,"Motu tautara",5,3,2,"Algas",6
"715",2017,"Motu tautara",5,3,2,"Coral",72
"716",2017,"Motu tautara",5,3,2,"CoralMuerto",4
"717",2017,"Motu tautara",5,3,2,"Substrate",18
"718",2017,"Motu tautara",5,3,3,"Algas",2
"719",2017,"Motu tautara",5,3,3,"Coral",18
"720",2017,"Motu tautara",5,3,3,"Substrate",74
"721",2017,"Motu tautara",5,3,3,"TWS",6
"722",2017,"Motu tautara",5,3,4,"Coral",4
"723",2017,"Motu tautara",5,3,4,"CoralMuerto",14
"724",2017,"Motu tautara",5,3,4,"Substrate",78
"725",2017,"Motu tautara",5,3,4,"TWS",4
"726",2017,"Motu tautara",5,3,5,"Coral",28
"727",2017,"Motu tautara",5,3,5,"Substrate",64
"728",2017,"Motu tautara",5,3,5,"TWS",8
"729",2017,"Motu tautara",15,1,1,"Coral",66
"730",2017,"Motu tautara",15,1,1,"CoralMuerto",10
"731",2017,"Motu tautara",15,1,1,"Invertebrados",2
"732",2017,"Motu tautara",15,1,1,"Substrate",12
"733",2017,"Motu tautara",15,1,1,"TWS",10
"734",2017,"Motu tautara",15,1,2,"Coral",48
"735",2017,"Motu tautara",15,1,2,"CoralMuerto",34
"736",2017,"Motu tautara",15,1,2,"Invertebrados",10
"737",2017,"Motu tautara",15,1,2,"Substrate",8
"738",2017,"Motu tautara",15,1,3,"Coral",88
"739",2017,"Motu tautara",15,1,3,"CoralMuerto",6
"740",2017,"Motu tautara",15,1,3,"Substrate",2
"741",2017,"Motu tautara",15,1,3,"TWS",4
"742",2017,"Motu tautara",15,1,4,"Coral",72
"743",2017,"Motu tautara",15,1,4,"CoralMuerto",26
"744",2017,"Motu tautara",15,1,4,"TWS",2
"745",2017,"Motu tautara",15,1,5,"Coral",82
"746",2017,"Motu tautara",15,1,5,"CoralMuerto",12
"747",2017,"Motu tautara",15,1,5,"TWS",6
"748",2017,"Motu tautara",15,2,1,"Coral",58
"749",2017,"Motu tautara",15,2,1,"CoralMuerto",26
"750",2017,"Motu tautara",15,2,1,"Invertebrados",4
"751",2017,"Motu tautara",15,2,1,"Substrate",8
"752",2017,"Motu tautara",15,2,1,"TWS",4
"753",2017,"Motu tautara",15,2,2,"Coral",58
"754",2017,"Motu tautara",15,2,2,"CoralMuerto",14
"755",2017,"Motu tautara",15,2,2,"Invertebrados",16
"756",2017,"Motu tautara",15,2,2,"Substrate",12
"757",2017,"Motu tautara",15,2,3,"Algas",10
"758",2017,"Motu tautara",15,2,3,"Coral",40
"759",2017,"Motu tautara",15,2,3,"CoralMuerto",22
"760",2017,"Motu tautara",15,2,3,"Invertebrados",10
"761",2017,"Motu tautara",15,2,3,"Substrate",14
"762",2017,"Motu tautara",15,2,3,"TWS",4
"763",2017,"Motu tautara",15,2,4,"Coral",80
"764",2017,"Motu tautara",15,2,4,"CoralMuerto",18
"765",2017,"Motu tautara",15,2,4,"TWS",2
"766",2017,"Motu tautara",15,2,5,"Coral",92
"767",2017,"Motu tautara",15,2,5,"CoralMuerto",4
"768",2017,"Motu tautara",15,2,5,"TWS",4
"769",2017,"Motu tautara",15,3,1,"Coral",82
"770",2017,"Motu tautara",15,3,1,"CoralMuerto",4
"771",2017,"Motu tautara",15,3,1,"Substrate",2
"772",2017,"Motu tautara",15,3,1,"TWS",12
"773",2017,"Motu tautara",15,3,2,"Coral",74
"774",2017,"Motu tautara",15,3,2,"CoralMuerto",18
"775",2017,"Motu tautara",15,3,2,"Substrate",2
"776",2017,"Motu tautara",15,3,2,"TWS",6
"777",2017,"Motu tautara",15,3,3,"Algas",38
"778",2017,"Motu tautara",15,3,3,"Coral",50
"779",2017,"Motu tautara",15,3,3,"CoralMuerto",10
"780",2017,"Motu tautara",15,3,3,"Substrate",2
"781",2017,"Motu tautara",15,3,4,"Algas",2
"782",2017,"Motu tautara",15,3,4,"Coral",50
"783",2017,"Motu tautara",15,3,4,"CoralMuerto",32
"784",2017,"Motu tautara",15,3,4,"Invertebrados",6
"785",2017,"Motu tautara",15,3,4,"Substrate",8
"786",2017,"Motu tautara",15,3,4,"TWS",2
"787",2017,"Motu tautara",15,3,5,"Coral",76
"788",2017,"Motu tautara",15,3,5,"CoralMuerto",8
"789",2017,"Motu tautara",15,3,5,"Invertebrados",2
"790",2017,"Motu tautara",15,3,5,"Substrate",10
"791",2017,"Motu tautara",15,3,5,"TWS",4
